TRINITY_DN29209_c0_g1,TRINITY_DN29209_c0_g1_i1
TRINITY_DN29273_c0_g1,TRINITY_DN29273_c0_g1_i1
TRINITY_DN29236_c0_g1,TRINITY_DN29236_c0_g1_i1
TRINITY_DN29237_c0_g1,TRINITY_DN29237_c0_g1_i1
TRINITY_DN29214_c0_g1,TRINITY_DN29214_c0_g1_i1
TRINITY_DN29272_c0_g1,TRINITY_DN29272_c0_g1_i1
TRINITY_DN29296_c0_g1,TRINITY_DN29296_c0_g1_i1
TRINITY_DN29275_c0_g1,TRINITY_DN29275_c0_g1_i1
TRINITY_DN29289_c0_g1,TRINITY_DN29289_c0_g1_i1
TRINITY_DN29212_c0_g1,TRINITY_DN29212_c0_g1_i1
TRINITY_DN29297_c0_g1,TRINITY_DN29297_c0_g1_i1
TRINITY_DN29260_c0_g1,TRINITY_DN29260_c0_g1_i1
TRINITY_DN29216_c0_g1,TRINITY_DN29216_c0_g1_i1
TRINITY_DN29254_c0_g1,TRINITY_DN29254_c0_g1_i1
TRINITY_DN29285_c0_g1,TRINITY_DN29285_c0_g1_i1
TRINITY_DN29249_c0_g1,TRINITY_DN29249_c0_g1_i1
TRINITY_DN29229_c0_g1,TRINITY_DN29229_c0_g1_i1
TRINITY_DN29222_c0_g1,TRINITY_DN29222_c0_g1_i1
TRINITY_DN29270_c0_g1,TRINITY_DN29270_c0_g1_i1
TRINITY_DN29204_c0_g1,TRINITY_DN29204_c0_g1_i1
TRINITY_DN29283_c0_g1,TRINITY_DN29283_c0_g1_i1
TRINITY_DN29262_c0_g1,TRINITY_DN29262_c0_g1_i1
TRINITY_DN29266_c0_g1,TRINITY_DN29266_c0_g1_i1
TRINITY_DN29232_c0_g1,TRINITY_DN29232_c0_g1_i1
TRINITY_DN29271_c0_g1,TRINITY_DN29271_c0_g1_i1
TRINITY_DN29269_c0_g1,TRINITY_DN29269_c0_g1_i1
TRINITY_DN29238_c0_g1,TRINITY_DN29238_c0_g1_i1
TRINITY_DN29208_c0_g1,TRINITY_DN29208_c0_g1_i1
TRINITY_DN29210_c0_g1,TRINITY_DN29210_c0_g1_i1
TRINITY_DN29261_c0_g1,TRINITY_DN29261_c0_g1_i1
TRINITY_DN29276_c0_g1,TRINITY_DN29276_c0_g1_i1
TRINITY_DN29234_c0_g1,TRINITY_DN29234_c0_g1_i1
TRINITY_DN29217_c0_g1,TRINITY_DN29217_c0_g1_i1
TRINITY_DN29259_c0_g1,TRINITY_DN29259_c0_g1_i1
TRINITY_DN29200_c0_g1,TRINITY_DN29200_c0_g1_i1
TRINITY_DN29245_c0_g1,TRINITY_DN29245_c0_g1_i1
TRINITY_DN29243_c0_g1,TRINITY_DN29243_c0_g1_i1
TRINITY_DN29207_c0_g1,TRINITY_DN29207_c0_g1_i1
TRINITY_DN29281_c0_g1,TRINITY_DN29281_c0_g1_i1
TRINITY_DN29268_c0_g1,TRINITY_DN29268_c0_g1_i1
TRINITY_DN13046_c0_g1,TRINITY_DN13046_c0_g1_i1
TRINITY_DN13046_c0_g1,TRINITY_DN13046_c0_g1_i2
TRINITY_DN13046_c0_g1,TRINITY_DN13046_c0_g1_i3
TRINITY_DN13046_c0_g1,TRINITY_DN13046_c0_g1_i4
TRINITY_DN13046_c0_g1,TRINITY_DN13046_c0_g1_i5
TRINITY_DN13007_c0_g1,TRINITY_DN13007_c0_g1_i1
TRINITY_DN13007_c0_g1,TRINITY_DN13007_c0_g1_i2
TRINITY_DN13007_c1_g1,TRINITY_DN13007_c1_g1_i1
TRINITY_DN13007_c1_g1,TRINITY_DN13007_c1_g1_i2
TRINITY_DN13007_c1_g1,TRINITY_DN13007_c1_g1_i3
TRINITY_DN13047_c0_g1,TRINITY_DN13047_c0_g1_i1
TRINITY_DN13047_c0_g1,TRINITY_DN13047_c0_g1_i2
TRINITY_DN13047_c0_g1,TRINITY_DN13047_c0_g1_i3
TRINITY_DN13035_c0_g1,TRINITY_DN13035_c0_g1_i1
TRINITY_DN13035_c0_g1,TRINITY_DN13035_c0_g1_i2
TRINITY_DN13035_c0_g1,TRINITY_DN13035_c0_g1_i3
TRINITY_DN13035_c0_g1,TRINITY_DN13035_c0_g1_i4
TRINITY_DN13035_c0_g2,TRINITY_DN13035_c0_g2_i1
TRINITY_DN13035_c0_g3,TRINITY_DN13035_c0_g3_i1
TRINITY_DN13058_c0_g1,TRINITY_DN13058_c0_g1_i1
TRINITY_DN13058_c0_g1,TRINITY_DN13058_c0_g1_i2
TRINITY_DN13058_c1_g1,TRINITY_DN13058_c1_g1_i1
TRINITY_DN13061_c0_g1,TRINITY_DN13061_c0_g1_i1
TRINITY_DN13061_c0_g1,TRINITY_DN13061_c0_g1_i2
TRINITY_DN13014_c0_g1,TRINITY_DN13014_c0_g1_i1
TRINITY_DN13014_c0_g2,TRINITY_DN13014_c0_g2_i1
TRINITY_DN13014_c1_g1,TRINITY_DN13014_c1_g1_i1
TRINITY_DN13014_c2_g1,TRINITY_DN13014_c2_g1_i1
TRINITY_DN13014_c3_g1,TRINITY_DN13014_c3_g1_i1
TRINITY_DN13014_c3_g1,TRINITY_DN13014_c3_g1_i2
TRINITY_DN13014_c3_g1,TRINITY_DN13014_c3_g1_i3
TRINITY_DN13014_c3_g1,TRINITY_DN13014_c3_g1_i4
TRINITY_DN13014_c3_g1,TRINITY_DN13014_c3_g1_i5
TRINITY_DN13014_c4_g1,TRINITY_DN13014_c4_g1_i1
TRINITY_DN13014_c5_g1,TRINITY_DN13014_c5_g1_i1
TRINITY_DN13097_c0_g1,TRINITY_DN13097_c0_g1_i1
TRINITY_DN13097_c0_g1,TRINITY_DN13097_c0_g1_i2
TRINITY_DN13097_c0_g1,TRINITY_DN13097_c0_g1_i3
TRINITY_DN13099_c0_g1,TRINITY_DN13099_c0_g1_i1
TRINITY_DN13038_c0_g1,TRINITY_DN13038_c0_g1_i1
TRINITY_DN13038_c0_g1,TRINITY_DN13038_c0_g1_i2
TRINITY_DN13009_c0_g1,TRINITY_DN13009_c0_g1_i1
TRINITY_DN13009_c0_g1,TRINITY_DN13009_c0_g1_i2
TRINITY_DN13009_c0_g1,TRINITY_DN13009_c0_g1_i3
TRINITY_DN13009_c0_g1,TRINITY_DN13009_c0_g1_i4
TRINITY_DN13009_c1_g1,TRINITY_DN13009_c1_g1_i1
TRINITY_DN13009_c1_g2,TRINITY_DN13009_c1_g2_i1
TRINITY_DN13009_c1_g2,TRINITY_DN13009_c1_g2_i2
TRINITY_DN13009_c1_g2,TRINITY_DN13009_c1_g2_i3
TRINITY_DN13009_c1_g2,TRINITY_DN13009_c1_g2_i4
TRINITY_DN13027_c0_g1,TRINITY_DN13027_c0_g1_i1
TRINITY_DN13027_c0_g1,TRINITY_DN13027_c0_g1_i2
TRINITY_DN13027_c0_g1,TRINITY_DN13027_c0_g1_i3
TRINITY_DN13080_c0_g1,TRINITY_DN13080_c0_g1_i1
TRINITY_DN13080_c0_g2,TRINITY_DN13080_c0_g2_i1
TRINITY_DN13033_c0_g1,TRINITY_DN13033_c0_g1_i1
TRINITY_DN13033_c0_g2,TRINITY_DN13033_c0_g2_i1
TRINITY_DN13028_c0_g1,TRINITY_DN13028_c0_g1_i1
TRINITY_DN13028_c0_g2,TRINITY_DN13028_c0_g2_i1
TRINITY_DN13028_c0_g3,TRINITY_DN13028_c0_g3_i1
TRINITY_DN13028_c0_g3,TRINITY_DN13028_c0_g3_i2
TRINITY_DN13028_c0_g3,TRINITY_DN13028_c0_g3_i3
TRINITY_DN13028_c0_g3,TRINITY_DN13028_c0_g3_i4
TRINITY_DN13028_c0_g4,TRINITY_DN13028_c0_g4_i1
TRINITY_DN13028_c1_g1,TRINITY_DN13028_c1_g1_i1
TRINITY_DN13028_c1_g2,TRINITY_DN13028_c1_g2_i1
TRINITY_DN13010_c0_g1,TRINITY_DN13010_c0_g1_i1
TRINITY_DN13039_c0_g1,TRINITY_DN13039_c0_g1_i1
TRINITY_DN13039_c0_g1,TRINITY_DN13039_c0_g1_i2
TRINITY_DN13039_c0_g1,TRINITY_DN13039_c0_g1_i3
TRINITY_DN13039_c0_g1,TRINITY_DN13039_c0_g1_i4
TRINITY_DN13039_c0_g1,TRINITY_DN13039_c0_g1_i5
TRINITY_DN13023_c0_g1,TRINITY_DN13023_c0_g1_i1
TRINITY_DN13023_c0_g1,TRINITY_DN13023_c0_g1_i2
TRINITY_DN13023_c0_g1,TRINITY_DN13023_c0_g1_i3
TRINITY_DN13023_c0_g1,TRINITY_DN13023_c0_g1_i4
TRINITY_DN13023_c0_g1,TRINITY_DN13023_c0_g1_i5
TRINITY_DN13031_c0_g1,TRINITY_DN13031_c0_g1_i1
TRINITY_DN13031_c0_g1,TRINITY_DN13031_c0_g1_i2
TRINITY_DN13045_c0_g1,TRINITY_DN13045_c0_g1_i1
TRINITY_DN13045_c0_g2,TRINITY_DN13045_c0_g2_i1
TRINITY_DN13045_c0_g2,TRINITY_DN13045_c0_g2_i2
TRINITY_DN13029_c0_g1,TRINITY_DN13029_c0_g1_i1
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i1
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i2
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i3
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i4
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i5
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i6
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i7
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i8
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i9
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i10
TRINITY_DN13029_c1_g1,TRINITY_DN13029_c1_g1_i11
TRINITY_DN13029_c1_g2,TRINITY_DN13029_c1_g2_i1
TRINITY_DN13029_c2_g1,TRINITY_DN13029_c2_g1_i1
TRINITY_DN13067_c0_g1,TRINITY_DN13067_c0_g1_i1
TRINITY_DN13067_c0_g1,TRINITY_DN13067_c0_g1_i2
TRINITY_DN13067_c0_g1,TRINITY_DN13067_c0_g1_i3
TRINITY_DN13067_c0_g1,TRINITY_DN13067_c0_g1_i4
TRINITY_DN13082_c0_g1,TRINITY_DN13082_c0_g1_i1
TRINITY_DN13082_c0_g1,TRINITY_DN13082_c0_g1_i2
TRINITY_DN13083_c0_g1,TRINITY_DN13083_c0_g1_i1
TRINITY_DN13083_c0_g2,TRINITY_DN13083_c0_g2_i1
TRINITY_DN13083_c0_g2,TRINITY_DN13083_c0_g2_i2
TRINITY_DN13083_c1_g1,TRINITY_DN13083_c1_g1_i1
TRINITY_DN13066_c0_g1,TRINITY_DN13066_c0_g1_i1
TRINITY_DN13066_c0_g1,TRINITY_DN13066_c0_g1_i2
TRINITY_DN13066_c0_g1,TRINITY_DN13066_c0_g1_i3
TRINITY_DN13066_c0_g2,TRINITY_DN13066_c0_g2_i1
TRINITY_DN13003_c0_g1,TRINITY_DN13003_c0_g1_i1
TRINITY_DN13003_c1_g1,TRINITY_DN13003_c1_g1_i1
TRINITY_DN13021_c0_g1,TRINITY_DN13021_c0_g1_i1
TRINITY_DN13063_c0_g1,TRINITY_DN13063_c0_g1_i1
TRINITY_DN13063_c0_g1,TRINITY_DN13063_c0_g1_i2
TRINITY_DN13085_c0_g1,TRINITY_DN13085_c0_g1_i1
TRINITY_DN13085_c0_g2,TRINITY_DN13085_c0_g2_i1
TRINITY_DN13085_c1_g1,TRINITY_DN13085_c1_g1_i1
TRINITY_DN13085_c1_g1,TRINITY_DN13085_c1_g1_i2
TRINITY_DN13085_c2_g1,TRINITY_DN13085_c2_g1_i1
TRINITY_DN13085_c2_g1,TRINITY_DN13085_c2_g1_i2
TRINITY_DN13085_c2_g1,TRINITY_DN13085_c2_g1_i3
TRINITY_DN13085_c2_g1,TRINITY_DN13085_c2_g1_i4
TRINITY_DN13041_c0_g1,TRINITY_DN13041_c0_g1_i1
TRINITY_DN13041_c1_g1,TRINITY_DN13041_c1_g1_i1
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i1
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i2
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i3
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i4
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i5
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i6
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i7
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i8
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i9
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i10
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i11
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i12
TRINITY_DN13020_c0_g1,TRINITY_DN13020_c0_g1_i13
TRINITY_DN13048_c0_g1,TRINITY_DN13048_c0_g1_i1
TRINITY_DN13048_c0_g1,TRINITY_DN13048_c0_g1_i2
TRINITY_DN13048_c0_g1,TRINITY_DN13048_c0_g1_i3
TRINITY_DN13048_c0_g1,TRINITY_DN13048_c0_g1_i4
TRINITY_DN13048_c0_g1,TRINITY_DN13048_c0_g1_i5
TRINITY_DN13059_c0_g1,TRINITY_DN13059_c0_g1_i1
TRINITY_DN13059_c0_g2,TRINITY_DN13059_c0_g2_i1
TRINITY_DN13078_c0_g1,TRINITY_DN13078_c0_g1_i1
TRINITY_DN13068_c0_g1,TRINITY_DN13068_c0_g1_i1
TRINITY_DN13053_c0_g1,TRINITY_DN13053_c0_g1_i1
TRINITY_DN13064_c0_g1,TRINITY_DN13064_c0_g1_i1
TRINITY_DN13064_c0_g2,TRINITY_DN13064_c0_g2_i1
TRINITY_DN13064_c0_g2,TRINITY_DN13064_c0_g2_i2
TRINITY_DN13064_c0_g2,TRINITY_DN13064_c0_g2_i3
TRINITY_DN13049_c0_g1,TRINITY_DN13049_c0_g1_i1
TRINITY_DN13049_c0_g1,TRINITY_DN13049_c0_g1_i2
TRINITY_DN13049_c0_g1,TRINITY_DN13049_c0_g1_i3
TRINITY_DN13049_c0_g1,TRINITY_DN13049_c0_g1_i4
TRINITY_DN13049_c0_g1,TRINITY_DN13049_c0_g1_i5
TRINITY_DN13049_c0_g1,TRINITY_DN13049_c0_g1_i6
TRINITY_DN13049_c0_g1,TRINITY_DN13049_c0_g1_i7
TRINITY_DN13049_c0_g1,TRINITY_DN13049_c0_g1_i8
TRINITY_DN13071_c0_g1,TRINITY_DN13071_c0_g1_i1
TRINITY_DN13071_c0_g1,TRINITY_DN13071_c0_g1_i2
TRINITY_DN13071_c0_g1,TRINITY_DN13071_c0_g1_i3
TRINITY_DN13071_c0_g1,TRINITY_DN13071_c0_g1_i4
TRINITY_DN13072_c0_g1,TRINITY_DN13072_c0_g1_i1
TRINITY_DN13072_c0_g2,TRINITY_DN13072_c0_g2_i1
TRINITY_DN13072_c0_g3,TRINITY_DN13072_c0_g3_i1
TRINITY_DN13091_c0_g1,TRINITY_DN13091_c0_g1_i1
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i1
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i2
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i3
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i4
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i5
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i6
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i7
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i8
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i9
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i10
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i11
TRINITY_DN13022_c0_g1,TRINITY_DN13022_c0_g1_i12
TRINITY_DN13087_c0_g1,TRINITY_DN13087_c0_g1_i1
TRINITY_DN13087_c0_g1,TRINITY_DN13087_c0_g1_i2
TRINITY_DN13087_c0_g1,TRINITY_DN13087_c0_g1_i3
TRINITY_DN13087_c0_g1,TRINITY_DN13087_c0_g1_i4
TRINITY_DN13087_c0_g2,TRINITY_DN13087_c0_g2_i1
TRINITY_DN13019_c0_g1,TRINITY_DN13019_c0_g1_i1
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i1
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i2
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i3
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i4
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i5
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i6
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i7
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i8
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i9
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i10
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i11
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i12
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i13
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i14
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i15
TRINITY_DN13019_c1_g1,TRINITY_DN13019_c1_g1_i16
TRINITY_DN13019_c2_g1,TRINITY_DN13019_c2_g1_i1
TRINITY_DN13057_c0_g1,TRINITY_DN13057_c0_g1_i1
TRINITY_DN13096_c0_g1,TRINITY_DN13096_c0_g1_i1
TRINITY_DN13096_c0_g2,TRINITY_DN13096_c0_g2_i1
TRINITY_DN13096_c0_g3,TRINITY_DN13096_c0_g3_i1
TRINITY_DN13096_c0_g3,TRINITY_DN13096_c0_g3_i2
TRINITY_DN13096_c0_g3,TRINITY_DN13096_c0_g3_i3
TRINITY_DN13096_c0_g4,TRINITY_DN13096_c0_g4_i1
TRINITY_DN13096_c0_g3,TRINITY_DN13096_c0_g3_i4
TRINITY_DN13096_c0_g3,TRINITY_DN13096_c0_g3_i5
TRINITY_DN13096_c0_g3,TRINITY_DN13096_c0_g3_i6
TRINITY_DN13096_c0_g3,TRINITY_DN13096_c0_g3_i7
TRINITY_DN13096_c0_g5,TRINITY_DN13096_c0_g5_i1
TRINITY_DN13096_c1_g1,TRINITY_DN13096_c1_g1_i1
TRINITY_DN13042_c0_g1,TRINITY_DN13042_c0_g1_i1
TRINITY_DN13042_c0_g1,TRINITY_DN13042_c0_g1_i2
TRINITY_DN13042_c0_g1,TRINITY_DN13042_c0_g1_i3
TRINITY_DN13042_c0_g1,TRINITY_DN13042_c0_g1_i4
TRINITY_DN13042_c0_g2,TRINITY_DN13042_c0_g2_i1
TRINITY_DN13002_c0_g1,TRINITY_DN13002_c0_g1_i1
TRINITY_DN13002_c1_g1,TRINITY_DN13002_c1_g1_i1
TRINITY_DN13002_c1_g1,TRINITY_DN13002_c1_g1_i2
TRINITY_DN13002_c2_g1,TRINITY_DN13002_c2_g1_i1
TRINITY_DN13086_c0_g1,TRINITY_DN13086_c0_g1_i1
TRINITY_DN13086_c0_g1,TRINITY_DN13086_c0_g1_i2
TRINITY_DN13086_c0_g1,TRINITY_DN13086_c0_g1_i3
TRINITY_DN13086_c0_g1,TRINITY_DN13086_c0_g1_i4
TRINITY_DN13092_c0_g1,TRINITY_DN13092_c0_g1_i1
TRINITY_DN13092_c0_g1,TRINITY_DN13092_c0_g1_i2
TRINITY_DN13092_c0_g1,TRINITY_DN13092_c0_g1_i3
TRINITY_DN13092_c0_g1,TRINITY_DN13092_c0_g1_i4
TRINITY_DN13092_c0_g1,TRINITY_DN13092_c0_g1_i5
TRINITY_DN13092_c0_g1,TRINITY_DN13092_c0_g1_i6
TRINITY_DN13092_c1_g1,TRINITY_DN13092_c1_g1_i1
TRINITY_DN13076_c0_g1,TRINITY_DN13076_c0_g1_i1
TRINITY_DN13076_c0_g1,TRINITY_DN13076_c0_g1_i2
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i1
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i2
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i3
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i4
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i5
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i6
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i7
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i8
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i9
TRINITY_DN13075_c0_g1,TRINITY_DN13075_c0_g1_i10
TRINITY_DN13069_c0_g1,TRINITY_DN13069_c0_g1_i1
TRINITY_DN13069_c0_g1,TRINITY_DN13069_c0_g1_i2
TRINITY_DN13069_c0_g1,TRINITY_DN13069_c0_g1_i3
TRINITY_DN13069_c0_g1,TRINITY_DN13069_c0_g1_i4
TRINITY_DN13069_c0_g1,TRINITY_DN13069_c0_g1_i5
TRINITY_DN13069_c0_g2,TRINITY_DN13069_c0_g2_i1
TRINITY_DN13070_c0_g1,TRINITY_DN13070_c0_g1_i1
TRINITY_DN13070_c0_g1,TRINITY_DN13070_c0_g1_i2
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i1
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i2
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i3
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i4
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i5
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i6
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i7
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i8
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i9
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i10
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i11
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i12
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i13
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i14
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i15
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i16
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i17
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i18
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i19
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i20
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i21
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i22
TRINITY_DN13026_c0_g1,TRINITY_DN13026_c0_g1_i23
