GB50373,XM_006559873.1
GB50373,XM_006559874.1
GB50373,XM_006559880.1
GB50373,XM_006559872.1
GB50373,XM_006559869.1
GB50373,XM_006559879.1
GB50373,XM_006559871.1
GB50373,XM_006559870.1
GB50373,XM_006559878.1
GB50373,XM_006559868.1
GB50373,XM_006559867.1
GB50372,XM_006559865.1
GB50372,XM_006559866.1
GB50372,XM_396286.5
GB50333,XM_001120419.3
102655778,XM_006559891.1
GB50371,XM_006559864.1
GB50370,XM_395451.5
GB50335,XM_001122063.3
GB50369,XM_006559861.1
GB50369,XM_001122042.3
GB50369,XM_006559863.1
GB50369,XM_006559862.1
GB50336,XM_003249530.2
GB50337,XM_006559860.1
GB50338,XM_006559855.1
GB50339,XM_006559856.1
GB50339,XM_006559857.1
GB50339,XM_003249529.2
GB50366,XM_006559858.1
GB50366,XM_006559859.1
GB50365,XM_001120210.3
GB50364,XM_006559890.1
102654274,XR_408540.1
102655654,XM_006559889.1
102654241,XR_408539.1
GB50342,XM_006559854.1
GB50363,XM_006559853.1
GB50363,XM_006559852.1
GB50360,XM_006559851.1
GB50359,XM_392165.5
GB50359,XM_006559848.1
GB50359,XM_006559846.1
GB50359,XM_006559847.1
GB50359,XM_006559850.1
GB50359,XM_006559849.1
GB50343,XM_001123127.3
GB50357,XM_623108.4
GB50356,XM_001120364.3
GB50344,NM_001242556.1
725378,XM_003249533.2
GB50345,XM_006559842.1
GB50345,XM_006559844.1
GB50345,XM_006559843.1
GB50345,XM_006559845.1
GB50355,XM_395930.5
102655618,XM_006559888.1
GB50353,XM_006559887.1
GB50352,XM_006559841.1
GB50352,XM_006559840.1
GB50347,XM_006559839.1
GB50348,XM_001119959.3
GB50348,XM_006559838.1
GB50350,XM_001121467.3
GB48017,XM_395482.5
GB48039,XM_006560271.1
GB48039,XM_395483.5
GB48038,XM_625282.4
GB48018,XM_003249619.2
GB48037,XM_006560268.1
GB48037,XM_006560270.1
GB48037,XM_006560267.1
GB48037,XM_006560269.1
102655581,XR_408686.1
102655581,XR_408687.1
GB48034,XM_006560260.1
GB48034,XM_006560259.1
GB48034,XM_001123108.3
GB48034,XM_006560261.1
GB48034,XR_408684.1
102655040,XR_408683.1
GB48032,XM_006560264.1
GB48032,XM_006560265.1
GB48032,XM_006560263.1
GB48032,XM_006560266.1
102655185,XM_006560262.1
GB48020,XM_006560273.1
102655224,XR_408685.1
GB48031,XM_001121762.3
GB48030,XM_006560258.1
102654966,XR_408681.1
102654966,XR_408682.1
GB48029,XM_001121709.3
GB48029,XM_006560257.1
GB48022,XM_623297.4
GB48022,XM_006560256.1
GB48028,XM_394233.5
GB48026,XM_006560251.1
GB48026,XM_006560249.1
GB48026,XM_006560248.1
GB48026,XM_006560254.1
GB48026,XM_006560252.1
GB48026,XM_006560250.1
GB48026,XM_006560253.1
GB48026,XM_006560255.1
102654515,XR_408679.1
102654790,XR_408680.1
100578847,XM_006560272.1
GB49723,XM_006560774.1
GB49723,XM_006560778.1
GB49723,XM_006560773.1
102656720,XR_408871.1
GB49723,XM_006560781.1
GB49723,XM_006560776.1
GB49723,XM_006560775.1
GB49723,XM_006560780.1
GB49723,XM_006560777.1
GB49723,XM_006560779.1
GB49723,XM_006560782.1
GB49723,XM_006560784.1
GB49723,XM_006560783.1
GB49723,XM_006560785.1
GB49723,XM_006560786.1
102656333,XR_408870.1
102656310,XR_408869.1
102656277,XR_408868.1
102656246,XR_408867.1
102655095,XR_409145.1
102655095,XR_409146.1
102655012,XR_409142.1
100577851,XR_409143.1
102655067,XR_409144.1
102654856,XR_409139.1
102654856,XR_409140.1
102654888,XR_409141.1
GB52266,XM_006561495.1
100578042,XM_006561494.1
100578042,XM_003249844.2
GB52268,XM_003249841.2
GB52267,XM_006561496.1
GB53177,XM_001121554.3
102656395,XM_006561956.1
GB53257,XM_006561955.1
GB53257,XM_006561954.1
102656370,XR_409264.1
102656260,XR_409263.1
GB53178,XM_006561951.1
GB53178,XM_006561952.1
GB53178,XM_006561953.1
GB53180,XM_006561950.1
GB53256,XM_006561949.1
100578131,XR_120039.2
100578104,XR_409261.1
100578104,XR_409262.1
100578104,XR_409260.1
GB53183,XM_006561948.1
102655929,XR_409258.1
102655954,XR_409259.1
GB53253,XM_006561946.1
GB53253,XM_001121365.3
GB53253,XM_006561947.1
102655724,XM_006561945.1
102655724,XM_006561944.1
102655724,XR_409257.1
102655724,XR_409256.1
102655724,XM_006561943.1
GB53251,XM_006561941.1
GB53251,XM_006561942.1
GB53184,XM_001121269.3
GB53185,XM_006561939.1
GB53250,XM_006561940.1
GB53250,XM_001121177.3
GB53186,XM_625002.4
GB53249,XM_006561930.1
GB53249,XM_006561931.1
GB53249,XM_397473.4
GB53249,XM_006561933.1
GB53249,XM_006561932.1
GB53249,XM_006561936.1
GB53249,XM_006561934.1
GB53249,XM_006561935.1
102655271,XR_409253.1
102655293,XR_409254.1
102655293,XR_409255.1
GB53247,XM_006561937.1
GB53188,XM_397474.5
GB53188,XM_006561938.1
GB53246,XM_396881.4
GB53189,XM_006561962.1
GB53245,XM_393087.5
GB53190,XM_624461.4
GB53243,XM_006561961.1
GB53191,XM_624294.4
GB53191,XM_006561929.1
551892,XM_624278.4
551892,XM_006561927.1
551892,XM_006561928.1
GB53192,XM_003249937.2
GB53240,XR_409252.1
GB53240,XM_624227.4
GB53239,XM_003249936.2
GB53194,XM_006561926.1
GB53194,XM_392809.5
GB53238,XM_003249940.2
726685,XM_006561960.1
GB53196,XM_395573.4
GB53237,XM_006561925.1
GB53236,XM_396690.5
GB53236,XM_006561924.1
102654398,XM_006561923.1
102656551,XM_006561959.1
GB53235,XM_006561922.1
GB53234,XM_006561920.1
GB53234,XM_006561921.1
GB53231,XM_006561958.1
GB53199,XM_395266.5
GB53230,NM_001040264.1
GB53229,XM_001120697.3
102654159,XM_006561919.1
GB53228,XM_001120612.3
GB53201,XM_623718.4
GB53206,XM_006561957.1
102653920,XM_006561918.1
102653954,XR_409250.1
102653954,XR_409251.1
GB53223,XM_395780.5
GB53223,XM_006561916.1
GB53223,XM_006561915.1
102653893,XM_006561917.1
GB53222,XM_392162.5
GB53208,XM_392161.5
GB53208,XR_409249.1
102653658,XM_006561914.1
GB53220,XM_392160.5
GB53220,XM_006561913.1
GB53219,XM_006561912.1
100576626,XM_006561909.1
100576626,XM_006561910.1
100576626,XM_006561911.1
102656607,XR_409235.1
102656627,XR_409238.1
102656627,XR_409237.1
102656627,XR_409236.1
100576626,XR_409215.1
100576626,XR_409217.1
100576626,XR_409218.1
100576626,XR_409229.1
100576626,XR_409223.1
102656702,XR_409239.1
102656742,XR_409241.1
102656742,XR_409240.1
100576626,XR_409216.1
102656784,XR_409242.1
102656810,XR_409243.1
100576626,XR_409225.1
100576626,XR_409219.1
100576626,XR_409220.1
102656828,XR_409246.1
102656828,XR_409245.1
102656828,XR_409244.1
102656881,XR_409247.1
100576626,XR_409224.1
100576626,XR_409227.1
100576626,XR_409234.1
100576626,XR_409228.1
100576626,XR_409232.1
100576626,XR_409211.1
100576626,XR_409213.1
100576626,XR_409210.1
100576626,XR_409230.1
100576626,XR_409212.1
100576626,XR_409214.1
100576626,XR_409231.1
100576626,XR_409233.1
100576626,XR_409221.1
100576626,XR_409222.1
100576626,XR_409226.1
102656903,XR_409248.1
100578481,XR_409480.1
100578481,XR_409478.1
100578481,XR_409479.1
GB54827,NM_001145735.1
GB54868,XM_394227.5
GB54867,XM_006562544.1
GB54867,XM_006562545.1
GB54867,XM_006562546.1
GB54867,XM_006562547.1
GB54866,XM_006562549.1
GB54829,XM_006562541.1
GB54829,XM_006562542.1
GB54829,XM_006562543.1
GB54829,XM_392155.5
GB54865,XM_394229.4
GB54830,XM_006562540.1
GB54831,XM_392156.5
GB54831,XM_006562532.1
GB54864,XM_006562533.1
102655656,XM_006562548.1
GB54835,XM_006562536.1
GB54835,XM_006562535.1
GB54835,XM_395983.5
552743,XM_006562534.1
552743,XM_625118.4
GB54861,XM_006562537.1
GB54837,XM_623778.4
GB54838,XM_006562539.1
GB54838,XM_006562538.1
GB54860,XM_006562521.1
GB54841,XM_006562529.1
GB54841,XM_006562524.1
GB54841,XM_006562531.1
GB54841,XM_392157.4
GB54841,XM_006562525.1
100577822,XM_006562522.1
GB54841,XM_006562528.1
GB54841,XM_006562526.1
GB54841,XM_006562523.1
100577822,XR_409462.1
100577822,XR_409463.1
100577822,XR_409468.1
100577822,XR_409464.1
100577822,XR_409466.1
100577822,XR_409465.1
100577822,XR_409467.1
102654358,XR_409470.1
102654358,XR_409469.1
102654358,XR_409471.1
102654413,XR_409473.1
102654413,XR_409472.1
102654454,XR_409474.1
GB54841,XM_006562527.1
102654478,XR_409475.1
GB54841,XM_006562530.1
102654518,XR_409476.1
102654549,XR_409477.1
GB54842,XM_623298.4
GB54843,XM_395743.5
GB54843,XM_006562520.1
725816,XM_003250068.2
GB54855,XM_623179.3
GB54854,XM_623804.4
GB54844,XM_006562519.1
GB54844,XM_006562518.1
GB54852,XM_006562517.1
GB54851,XM_006562510.1
GB54851,XM_001123187.3
GB54851,XM_006562512.1
GB54851,XM_006562516.1
GB54851,XM_006562513.1
GB54851,XM_006562514.1
GB54851,XM_006562511.1
GB54851,XM_006562515.1
GB54845,XM_624204.4
GB54845,XM_006562507.1
102656812,XM_006562508.1
102656812,XM_006562509.1
GB54848,XM_395605.5
GB54847,XM_006562505.1
GB54847,XM_006562504.1
GB54847,XM_001121644.3
GB54847,XM_006562506.1
GB40947,XM_624616.4
GB40948,XM_006562755.1
GB40948,XM_623086.4
GB40948,XM_006562756.1
GB40946,XM_006562757.1
GB40946,XM_001120202.3
GB40945,XM_006562758.1
GB40945,XM_006562761.1
GB40945,XM_006562759.1
GB40945,XM_006562760.1
GB40945,XM_006562762.1
GB40949,XM_006562763.1
GB40944,XM_006562767.1
GB40944,XM_006562766.1
GB40944,XM_006562765.1
GB40944,XM_006562764.1
GB40944,XM_006562772.1
GB40944,XM_006562771.1
GB40944,XM_006562770.1
GB40944,XM_006562769.1
GB40944,XM_006562768.1
102653866,XR_409538.1
102653866,XR_409536.1
102653866,XR_409535.1
102653866,XR_409542.1
102653866,XR_409534.1
102653866,XR_409541.1
102653866,XR_409539.1
102653866,XR_409537.1
102653866,XR_409540.1
100578114,XR_120097.2
GB40941,XM_393529.5
GB40941,XM_006562775.1
GB40955,XM_006562773.1
GB40939,XM_001120404.3
GB40939,XM_006562774.1
GB40955,XM_397174.5
102654581,XR_409545.1
102654581,XR_409547.1
102654581,XR_409548.1
102654581,XR_409546.1
102654538,XR_409544.1
102654538,XR_409543.1
100577655,XM_006562777.1
100577655,XM_006562776.1
GB40963,XM_006562781.1
GB40963,XM_006562778.1
GB40963,XM_006562779.1
GB40963,XM_006562780.1
102654827,XR_409553.1
102654807,XR_409552.1
102654774,XR_409551.1
102654751,XR_409550.1
102654723,XR_409549.1
GB40938,XM_006562782.1
GB40938,XR_409554.1
GB40938,XM_395978.4
102655057,XR_409556.1
102655057,XM_006562783.1
GB40936,XR_409555.1
GB40789,XM_001120266.3
102656017,XR_409608.1
102656017,XR_409607.1
102655946,XR_409603.1
102655946,XR_409604.1
102655946,XR_409606.1
102655946,XR_409605.1
102655946,XR_409602.1
102655903,XM_006563205.1
100576835,XR_409601.1
100576835,XM_003250200.2
GB40785,XM_001120149.3
GB40785,XM_006563206.1
GB40794,XM_393448.5
GB40784,XM_006563297.1
GB40783,XM_623549.4
GB40795,XM_001119900.3
GB40796,XM_001119847.3
GB40796,XM_006563207.1
GB40796,XM_006563208.1
GB40797,XM_006563209.1
GB40797,XM_001123247.3
727539,XM_001123248.3
GB40782,XM_395937.5
GB40798,XR_409609.1
GB40798,XM_006563210.1
GB40799,XM_006563211.1
GB40799,XM_006563212.1
GB40799,XM_003250195.2
GB40781,XM_001122793.3
GB40800,XM_001122788.3
GB40780,XM_624431.3
GB40779,XM_006563213.1
102656856,XR_409611.1
102656856,XR_409610.1
GB40778,XM_624383.3
GB40801,XM_624357.3
GB40801,XM_006563214.1
GB40777,XM_006563215.1
GB40802,XM_006563217.1
GB40802,XM_006563218.1
GB40802,XM_006563216.1
GB40802,XM_393033.5
GB40775,XM_006563220.1
GB40804,XM_006563219.1
GB40804,XM_001120317.3
GB40774,XM_006563221.1
GB40805,XM_006563222.1
GB40805,XM_393026.5
724536,XM_001120425.3
GB40807,XM_001120482.3
GB40773,XM_623093.4
GB40773,XM_006563223.1
GB40773,XM_006563226.1
GB40773,XM_006563224.1
GB40773,XM_006563225.1
GB40808,XM_006563298.1
GB40771,XM_006563227.1
GB40771,XM_396281.5
GB40770,XM_001120613.3
GB40770,XM_006563228.1
GB40769,XM_395915.5
GB40809,XM_006563232.1
100577039,XM_006563231.1
100577039,XM_006563229.1
100577039,XM_006563230.1
GB40767,XM_393558.5
GB40766,XM_006563233.1
GB40766,XM_006563234.1
GB40810,XM_006563238.1
GB40765,XM_006563236.1
GB40765,XM_006563235.1
GB40765,XM_006563237.1
GB40764,XM_006563243.1
GB40764,XM_006563244.1
GB40764,XM_006563240.1
GB40764,XM_006563239.1
GB40764,XM_397457.5
GB40764,XM_006563242.1
GB40764,XM_006563241.1
GB40764,XM_006563245.1
102655155,XR_409626.1
102655136,XR_409625.1
102655109,XR_409624.1
102655081,XR_409623.1
102655032,XR_409621.1
102655032,XR_409620.1
102655032,XR_409622.1
102654976,XR_409617.1
102654976,XR_409618.1
102654976,XR_409619.1
100579059,XR_409614.1
100579059,XR_409615.1
100579059,XR_409613.1
100579059,XR_409616.1
100576139,XR_120118.2
GB40761,XR_409612.1
GB40816,XM_006563299.1
GB40760,XM_624497.4
GB40758,XM_006563203.1
GB40758,NM_001012429.1
102656063,XR_409642.1
102656063,XR_409643.1
102656044,XR_409641.1
102656018,XR_409640.1
GB40818,XM_006563249.1
102655823,XR_409637.1
102655823,XR_409639.1
102655823,XR_409638.1
102655823,XR_409636.1
GB40819,XM_006563300.1
GB40820,XR_409634.1
GB40820,XR_409635.1
GB40754,XM_006563247.1
GB40754,XM_393299.4
GB40754,XM_006563248.1
GB40821,XM_003250185.2
100578639,XR_120126.2
102655584,XR_409633.1
100578285,XR_409632.1
100578285,XR_120122.2
102655490,XR_409631.1
102655490,XR_409629.1
102655490,XR_409628.1
102655490,XR_409630.1
GB40751,XM_006563246.1
102655418,XR_409627.1
GB40750,XM_624583.4
GB40749,XM_006563250.1
GB40749,XM_001121731.3
GB40823,XM_006563301.1
GB40748,XM_394846.4
GB40824,XM_006563251.1
GB40824,XM_624670.4
GB40747,XM_624691.4
GB40746,XM_395748.5
GB40746,XM_006563252.1
GB40745,XM_624418.4
GB40828,XM_006563253.1
GB40830,XM_006563254.1
GB40830,XM_001121499.3
100578378,XR_120124.2
GB40744,XM_394225.5
GB40831,XM_006563257.1
GB40831,XM_006563255.1
GB40831,XM_006563256.1
102656721,XR_409644.1
GB40741,XM_006563258.1
102656923,XR_409648.1
GB40740,XM_006563259.1
102653593,XR_409650.1
102656923,XR_409647.1
102656923,XR_409649.1
100578313,XR_409646.1
100578313,XR_409645.1
102653794,XR_409651.1
GB40735,XM_623339.4
GB40735,XM_006563260.1
102653822,XR_409652.1
GB40734,XM_001121298.3
GB40833,XM_006563263.1
GB40833,XM_001121270.3
GB40833,XM_006563264.1
GB40733,XM_006563200.1
GB40733,NM_001134942.1
GB40732,NM_001134940.1
GB40731,XM_006563261.1
GB40731,XM_006563262.1
102653992,XR_409653.1
GB40730,XM_006563204.1
GB40730,NM_001134943.1
GB40836,XM_003250197.2
GB40837,XM_624148.4
GB40837,XM_006563265.1
GB40838,XM_396791.4
GB40839,XM_006563270.1
GB40842,XM_006563266.1
GB40842,XM_006563267.1
GB40842,XM_006563268.1
GB40842,XM_003250181.2
GB40842,XM_006563269.1
GB40728,XM_394880.4
GB40728,XM_003250183.2
GB40843,XM_394881.5
GB40727,XM_394882.5
102654828,XM_006563273.1
GB40845,XM_006563271.1
GB40845,XM_397542.5
GB40845,XM_006563272.1
GB40848,XM_006563279.1
GB40848,XM_006563280.1
724833,XM_001120736.3
102655431,XR_409668.1
102655431,XR_409667.1
102655391,XM_006563278.1
102655229,XR_409664.1
102655229,XM_006563276.1
102655229,XR_409665.1
102655229,XR_409666.1
102655229,XM_006563275.1
102655229,XM_006563277.1
102655137,XR_409663.1
102655137,XR_409661.1
102655137,XR_409660.1
102655137,XR_409659.1
102655137,XR_409662.1
102655098,XR_409658.1
102655098,XR_409657.1
102655069,XR_409656.1
100628994,NR_039431.1
102655045,XR_409655.1
102654957,XR_409654.1
GB40857,XM_006563274.1
412189,XM_006563282.1
412189,XM_395652.5
102655540,XM_006563281.1
GB40858,XM_395653.5
GB40720,XR_409669.1
GB40720,XM_395261.4
GB40720,XM_006563283.1
GB40859,XM_006563284.1
413693,XM_397134.5
102655811,XM_006563285.1
102655811,XM_006563287.1
102655811,XM_006563286.1
GB40718,NM_001178025.1
GB40718,NM_001178026.1
GB40718,XM_006563201.1
GB40861,XM_001120148.3
GB40861,XM_006563289.1
GB40861,XM_006563290.1
GB40717,XM_393518.5
GB40717,XM_006563288.1
GB40862,XM_001120086.3
GB40864,XM_001119962.3
GB40716,XM_006563295.1
102656262,XM_006563294.1
102656214,XR_409671.1
100577977,XR_409670.1
100577977,XM_006563292.1
100577977,XM_006563291.1
100577977,XM_006563293.1
100577977,XM_003250191.2
GB40713,NM_001011636.1
102656396,XR_409672.1
GB40712,XM_006563296.1
GB40866,NM_001160050.1
GB40711,XM_392932.5
GB40867,NM_001145738.1
GB40867,XM_006563202.1
100578115,XR_409676.1
102656535,XR_409675.1
102656535,XR_409673.1
102656535,XR_409674.1
100578458,XR_120202.2
100578458,XR_410040.1
102656295,XR_410064.1
GB51802,XM_625247.4
GB51867,XM_397252.5
GB51866,XM_006564995.1
GB51866,XM_623779.3
GB51805,XM_006564994.1
102656693,XR_410106.1
100578082,XR_410107.1
100578082,XR_410108.1
100578082,XR_120221.2
GB51805,XM_394217.3
102656788,XR_410109.1
102656814,XR_410110.1
102656814,XR_410111.1
GB51806,XM_006564992.1
GB51806,XM_392150.4
GB51806,XM_006564993.1
GB51807,XM_006564998.1
102656636,XR_410105.1
102655813,XR_410101.1
GB51863,XM_006564988.1
GB51863,XM_006564986.1
GB51863,XM_006564987.1
GB51812,XM_006564978.1
GB51812,XM_394224.4
GB51813,XM_624767.4
GB51814,XM_006564980.1
GB51814,XM_006564979.1
GB51815,XM_006564981.1
GB51815,XM_003250521.2
GB51816,XM_006564982.1
102656090,XR_410103.1
102656090,XR_410102.1
102656090,XR_410104.1
GB51817,XM_006564983.1
GB51818,XM_006564984.1
GB51818,XM_394221.4
GB51818,XM_006564985.1
GB51821,XM_006564989.1
GB51819,XM_003250519.2
GB51820,XM_394219.4
GB51821,XM_006564991.1
GB51821,XM_006564990.1
GB51822,NM_001080205.1
102655433,XR_410092.1
100576726,XR_410097.1
100576726,XR_410096.1
100576726,XR_410094.1
100576726,XR_410095.1
100576726,XR_410093.1
GB51828,XM_006564977.1
100577384,XR_120218.2
100577384,XR_410098.1
100577384,XR_410099.1
GB51828,XM_006564976.1
GB51828,XM_001121582.2
102655686,XR_410100.1
GB51830,XR_410091.1
GB51854,XM_006564971.1
GB51854,XM_006564974.1
GB51854,XM_006564975.1
102655113,XR_410090.1
GB51854,XM_006564967.1
GB51854,XM_006564972.1
GB51854,XM_006564968.1
