RF55_1,TCONS_00000006
RF55_1,TCONS_00000007
RF55_2,TCONS_00000008
RF55_2,TCONS_00000009
RF55_2,TCONS_00000010
RF55_2,TCONS_00000011
RF55_2,TCONS_00000012
RF55_2,TCONS_00000013
RF55_3,TCONS_00000014
RF55_4,TCONS_00000015
RF55_5,TCONS_00000001
RF55_6,TCONS_00000002
RF55_7,TCONS_00000003
RF55_7,TCONS_00000004
RF55_8,TCONS_00000005
RF55_9,TCONS_00000016
RF55_9,TCONS_00000017
RF55_9,TCONS_00000018
RF55_9,TCONS_00000019
RF55_9,TCONS_00000020
RF55_9,TCONS_00000021
RF55_9,TCONS_00000022
RF55_9,TCONS_00000023
RF55_9,TCONS_00000024
XLOC_000009,TCONS_00000025
XLOC_000009,TCONS_00000026
XLOC_000009,TCONS_00000027
RF55_10,TCONS_00000028
RF55_10,TCONS_00000029
RF55_10,TCONS_00000030
RF55_12,TCONS_00000033
RF55_12,TCONS_00000034
RF55_13,TCONS_00000035
RF55_14,TCONS_00000031
RF55_14,TCONS_00000032
RF55_14,TCONS_00000036
RF55_15,TCONS_00000037
RF55_15,TCONS_00000038
RF55_15,TCONS_00000039
RF55_15,TCONS_00000040
XLOC_000015,TCONS_00000041
XLOC_000018,TCONS_00000047
XLOC_000019,TCONS_00000048
RF55_16,TCONS_00000042
XLOC_000020,TCONS_00000049
RF55_17,TCONS_00000043
RF55_17,TCONS_00000044
RF55_17,TCONS_00000045
RF55_17,TCONS_00000046
RF55_18,TCONS_00000052
RF55_19,TCONS_00000050
RF55_20,TCONS_00000053
RF55_21,TCONS_00000051
RF55_22,TCONS_00000054
RF55_22,TCONS_00000055
RF55_22,TCONS_00000056
RF55_23,TCONS_00000057
RF55_23,TCONS_00000058
RF55_23,TCONS_00000059
RF55_24,TCONS_00000060
RF55_24,TCONS_00000061
RF55_24,TCONS_00000062
RF55_24,TCONS_00000063
RF55_24,TCONS_00000064
RF55_25,TCONS_00000065
RF55_26,TCONS_00000066
RF55_27,TCONS_00000067
RF55_27,TCONS_00000068
RF55_27,TCONS_00000069
RF55_27,TCONS_00000070
RF55_27,TCONS_00000071
RF55_27,TCONS_00000072
RF55_27,TCONS_00000073
RF55_27,TCONS_00000074
RF55_27,TCONS_00000075
RF55_27,TCONS_00000076
RF55_28,TCONS_00000080
RF55_29,TCONS_00000081
RF55_30,TCONS_00000077
RF55_31,TCONS_00000082
RF55_32,TCONS_00000078
RF55_33,TCONS_00000079
RF55_34,TCONS_00000083
RF55_34,TCONS_00000084
RF55_34,TCONS_00000085
XLOC_000037,TCONS_00000086
RF55_35,TCONS_00000087
RF55_35,TCONS_00000088
RF55_35,TCONS_00000089
RF55_36,TCONS_00000091
XLOC_000041,TCONS_00000092
XLOC_000042,TCONS_00000093
RF55_37,TCONS_00000090
RF55_38,TCONS_00000096
RF55_39,TCONS_00000097
RF55_40,TCONS_00000094
RF55_41,TCONS_00000095
RF55_42,TCONS_00000115
RF55_42,TCONS_00000116
RF55_42,TCONS_00000117
RF55_42,TCONS_00000118
RF55_42,TCONS_00000119
RF55_42,TCONS_00000120
RF55_42,TCONS_00000121
XLOC_000051,TCONS_00000122
RF55_43,TCONS_00000098
RF55_44,TCONS_00000123
RF55_44,TCONS_00000124
RF55_44,TCONS_00000125
RF55_45,TCONS_00000099
RF55_45,TCONS_00000100
RF55_45,TCONS_00000101
RF55_45,TCONS_00000126
RF55_45,TCONS_00000127
RF55_46,TCONS_00000102
RF55_46,TCONS_00000103
RF55_47,TCONS_00000128
RF55_47,TCONS_00000129
RF55_47,TCONS_00000130
RF55_47,TCONS_00000131
RF55_47,TCONS_00000132
RF55_48,TCONS_00000104
RF55_48,TCONS_00000105
RF55_48,TCONS_00000106
RF55_48,TCONS_00000107
RF55_48,TCONS_00000108
RF55_48,TCONS_00000109
RF55_48,TCONS_00000110
RF55_48,TCONS_00000111
RF55_48,TCONS_00000112
RF55_48,TCONS_00000113
RF55_48,TCONS_00000114
RF55_49,TCONS_00000133
RF55_50,TCONS_00000134
RF55_50,TCONS_00000135
RF55_50,TCONS_00000136
RF55_49,TCONS_00000137
RF55_50,TCONS_00000138
XLOC_000056,TCONS_00000139
RF55_52,TCONS_00000140
RF55_53,TCONS_00000150
RF55_54,TCONS_00000141
RF55_55,TCONS_00000142
RF55_56,TCONS_00000151
RF55_57,TCONS_00000152
RF55_58,TCONS_00000143
RF55_59,TCONS_00000144
RF55_60,TCONS_00000153
RF55_61,TCONS_00000154
RF55_62,TCONS_00000145
RF55_63,TCONS_00000146
RF55_64,TCONS_00000155
RF55_65,TCONS_00000147
RF55_66,TCONS_00000148
RF55_67,TCONS_00000156
RF55_68,TCONS_00000157
RF55_69,TCONS_00000149
RF55_70,TCONS_00000158
RF55_72,TCONS_00000159
RF55_72,TCONS_00000160
RF55_73,TCONS_00000161
XLOC_000079,TCONS_00000166
RF55_74,TCONS_00000162
RF55_74,TCONS_00000163
RF55_74,TCONS_00000164
RF55_74,TCONS_00000165
XLOC_000080,TCONS_00000167
XLOC_000081,TCONS_00000168
XLOC_000081,TCONS_00000169
RF55_75,TCONS_00000170
RF55_76,TCONS_00000171
RF55_75,TCONS_00000172
RF55_76,TCONS_00000173
XLOC_000087,TCONS_00000186
RF55_77,TCONS_00000183
RF55_78,TCONS_00000174
RF55_79,TCONS_00000175
RF55_79,TCONS_00000176
RF55_79,TCONS_00000177
RF55_79,TCONS_00000178
RF55_79,TCONS_00000179
RF55_79,TCONS_00000180
RF55_80,TCONS_00000181
RF55_81,TCONS_00000182
RF55_82,TCONS_00000184
RF55_82,TCONS_00000185
RF55_83,TCONS_00000187
RF55_84,TCONS_00000188
RF55_85,TCONS_00000189
RF55_85,TCONS_00000190
RF55_86,TCONS_00000191
RF55_86,TCONS_00000192
XLOC_000092,TCONS_00000193
XLOC_000093,TCONS_00000194
RF55_87,TCONS_00000197
RF55_88,TCONS_00000198
RF55_89,TCONS_00000195
RF55_90,TCONS_00000196
RF55_91,TCONS_00000199
